"time","datetime","location","element","temperature(℃)"
1652648400000,2022-05-18T06:00:00+09:00,yaoko00006,temperature,14.88
1652648400000,2022-05-18T06:30:00+09:00,yaoko00006,temperature,15.44
1652648400000,2022-05-18T07:00:00+09:00,yaoko00006,temperature,16.01
1652648400000,2022-05-18T07:30:00+09:00,yaoko00006,temperature,16.7
1652648400000,2022-05-18T08:00:00+09:00,yaoko00006,temperature,17.39
1652648400000,2022-05-18T08:30:00+09:00,yaoko00006,temperature,18.06
1652648400000,2022-05-18T09:00:00+09:00,yaoko00006,temperature,18.73
1652648400000,2022-05-18T09:30:00+09:00,yaoko00006,temperature,19.42
1652648400000,2022-05-18T10:00:00+09:00,yaoko00006,temperature,20.11
1652648400000,2022-05-18T10:30:00+09:00,yaoko00006,temperature,20.8
1652648400000,2022-05-18T11:00:00+09:00,yaoko00006,temperature,21.5
1652648400000,2022-05-18T11:30:00+09:00,yaoko00006,temperature,22.09
1652648400000,2022-05-18T12:00:00+09:00,yaoko00006,temperature,22.69
1652648400000,2022-05-18T12:30:00+09:00,yaoko00006,temperature,23.08
1652648400000,2022-05-18T13:00:00+09:00,yaoko00006,temperature,23.47
1652648400000,2022-05-18T13:30:00+09:00,yaoko00006,temperature,23.63
1652648400000,2022-05-18T14:00:00+09:00,yaoko00006,temperature,23.8
1652648400000,2022-05-18T14:30:00+09:00,yaoko00006,temperature,23.78
1652648400000,2022-05-18T15:00:00+09:00,yaoko00006,temperature,23.76
1652648400000,2022-05-18T15:30:00+09:00,yaoko00006,temperature,23.55
1652648400000,2022-05-18T16:00:00+09:00,yaoko00006,temperature,23.35
1652648400000,2022-05-18T16:30:00+09:00,yaoko00006,temperature,22.91
1652648400000,2022-05-18T17:00:00+09:00,yaoko00006,temperature,22.47
1652648400000,2022-05-18T17:30:00+09:00,yaoko00006,temperature,21.78
1652648400000,2022-05-18T18:00:00+09:00,yaoko00006,temperature,21.08
1652648400000,2022-05-18T18:30:00+09:00,yaoko00006,temperature,20.3
1652648400000,2022-05-18T19:00:00+09:00,yaoko00006,temperature,19.53
1652648400000,2022-05-18T19:30:00+09:00,yaoko00006,temperature,18.96
1652648400000,2022-05-18T20:00:00+09:00,yaoko00006,temperature,18.39
1652648400000,2022-05-18T20:30:00+09:00,yaoko00006,temperature,17.76
1652648400000,2022-05-18T21:00:00+09:00,yaoko00006,temperature,17.13
1652648400000,2022-05-18T21:30:00+09:00,yaoko00006,temperature,16.45
1652648400000,2022-05-18T22:00:00+09:00,yaoko00006,temperature,15.77
1652648400000,2022-05-18T22:30:00+09:00,yaoko00006,temperature,15.16
1652648400000,2022-05-18T23:00:00+09:00,yaoko00006,temperature,14.54
1652648400000,2022-05-18T23:30:00+09:00,yaoko00006,temperature,14.08
1652734800000,2022-05-19T00:00:00+09:00,yaoko00006,temperature,14.24
1652734800000,2022-05-19T00:30:00+09:00,yaoko00006,temperature,13.9
1652734800000,2022-05-19T01:00:00+09:00,yaoko00006,temperature,13.56
1652734800000,2022-05-19T01:30:00+09:00,yaoko00006,temperature,13.2
1652734800000,2022-05-19T02:00:00+09:00,yaoko00006,temperature,12.84
1652734800000,2022-05-19T02:30:00+09:00,yaoko00006,temperature,12.44
1652734800000,2022-05-19T03:00:00+09:00,yaoko00006,temperature,12.04
1652734800000,2022-05-19T03:30:00+09:00,yaoko00006,temperature,11.74
1652734800000,2022-05-19T04:00:00+09:00,yaoko00006,temperature,11.44
1652734800000,2022-05-19T04:30:00+09:00,yaoko00006,temperature,11.25
1652734800000,2022-05-19T05:00:00+09:00,yaoko00006,temperature,11.06
1652734800000,2022-05-19T05:30:00+09:00,yaoko00006,temperature,11.62
1652734800000,2022-05-19T06:00:00+09:00,yaoko00006,temperature,12.17
1652734800000,2022-05-19T06:30:00+09:00,yaoko00006,temperature,12.87
1652734800000,2022-05-19T07:00:00+09:00,yaoko00006,temperature,13.57
1652734800000,2022-05-19T07:30:00+09:00,yaoko00006,temperature,15.2
1652734800000,2022-05-19T08:00:00+09:00,yaoko00006,temperature,16.84
1652734800000,2022-05-19T08:30:00+09:00,yaoko00006,temperature,17.89
1652734800000,2022-05-19T09:00:00+09:00,yaoko00006,temperature,18.95
1652734800000,2022-05-19T09:30:00+09:00,yaoko00006,temperature,19.9
1652734800000,2022-05-19T10:00:00+09:00,yaoko00006,temperature,20.84
1652734800000,2022-05-19T10:30:00+09:00,yaoko00006,temperature,21.53
1652734800000,2022-05-19T11:00:00+09:00,yaoko00006,temperature,22.22
1652734800000,2022-05-19T11:30:00+09:00,yaoko00006,temperature,22.78
1652734800000,2022-05-19T12:00:00+09:00,yaoko00006,temperature,23.35
1652734800000,2022-05-19T12:30:00+09:00,yaoko00006,temperature,23.69
1652734800000,2022-05-19T13:00:00+09:00,yaoko00006,temperature,24.04
1652734800000,2022-05-19T13:30:00+09:00,yaoko00006,temperature,24.14
1652734800000,2022-05-19T14:00:00+09:00,yaoko00006,temperature,24.24
1652734800000,2022-05-19T14:30:00+09:00,yaoko00006,temperature,24.07
1652734800000,2022-05-19T15:00:00+09:00,yaoko00006,temperature,23.9
1652734800000,2022-05-19T15:30:00+09:00,yaoko00006,temperature,23.53
1652734800000,2022-05-19T16:00:00+09:00,yaoko00006,temperature,23.16
1652734800000,2022-05-19T16:30:00+09:00,yaoko00006,temperature,22.63
1652734800000,2022-05-19T17:00:00+09:00,yaoko00006,temperature,22.09
1652734800000,2022-05-19T17:30:00+09:00,yaoko00006,temperature,21.48
1652734800000,2022-05-19T18:00:00+09:00,yaoko00006,temperature,20.87
1652734800000,2022-05-19T18:30:00+09:00,yaoko00006,temperature,20.25
1652734800000,2022-05-19T19:00:00+09:00,yaoko00006,temperature,19.63
1652734800000,2022-05-19T19:30:00+09:00,yaoko00006,temperature,19.22
1652734800000,2022-05-19T20:00:00+09:00,yaoko00006,temperature,18.81
1652734800000,2022-05-19T20:30:00+09:00,yaoko00006,temperature,18.44
1652734800000,2022-05-19T21:00:00+09:00,yaoko00006,temperature,18.07
1652734800000,2022-05-19T21:30:00+09:00,yaoko00006,temperature,17.7
1652734800000,2022-05-19T22:00:00+09:00,yaoko00006,temperature,17.33
1652734800000,2022-05-19T22:30:00+09:00,yaoko00006,temperature,17.02
1652734800000,2022-05-19T23:00:00+09:00,yaoko00006,temperature,16.71
1652734800000,2022-05-19T23:30:00+09:00,yaoko00006,temperature,16.37
1652821200000,2022-05-20T00:00:00+09:00,yaoko00006,temperature,15.65
1652821200000,2022-05-20T00:30:00+09:00,yaoko00006,temperature,15.26
1652821200000,2022-05-20T01:00:00+09:00,yaoko00006,temperature,14.87
1652821200000,2022-05-20T01:30:00+09:00,yaoko00006,temperature,14.53
1652821200000,2022-05-20T02:00:00+09:00,yaoko00006,temperature,14.19
1652821200000,2022-05-20T02:30:00+09:00,yaoko00006,temperature,13.89
1652821200000,2022-05-20T03:00:00+09:00,yaoko00006,temperature,13.6
1652821200000,2022-05-20T03:30:00+09:00,yaoko00006,temperature,13.34
1652821200000,2022-05-20T04:00:00+09:00,yaoko00006,temperature,13.08
1652821200000,2022-05-20T04:30:00+09:00,yaoko00006,temperature,12.96
1652821200000,2022-05-20T05:00:00+09:00,yaoko00006,temperature,12.84
1652821200000,2022-05-20T05:30:00+09:00,yaoko00006,temperature,13.8
1652821200000,2022-05-20T06:00:00+09:00,yaoko00006,temperature,14.77
1652821200000,2022-05-20T06:30:00+09:00,yaoko00006,temperature,16.18
1652821200000,2022-05-20T07:00:00+09:00,yaoko00006,temperature,17.59
1652821200000,2022-05-20T07:30:00+09:00,yaoko00006,temperature,18.49
1652821200000,2022-05-20T08:00:00+09:00,yaoko00006,temperature,19.39
1652821200000,2022-05-20T08:30:00+09:00,yaoko00006,temperature,20.19
1652821200000,2022-05-20T09:00:00+09:00,yaoko00006,temperature,20.99
1652821200000,2022-05-20T09:30:00+09:00,yaoko00006,temperature,21.73
1652821200000,2022-05-20T10:00:00+09:00,yaoko00006,temperature,22.47
1652821200000,2022-05-20T10:30:00+09:00,yaoko00006,temperature,23.09
1652821200000,2022-05-20T11:00:00+09:00,yaoko00006,temperature,23.7
1652821200000,2022-05-20T11:30:00+09:00,yaoko00006,temperature,24.17
1652821200000,2022-05-20T12:00:00+09:00,yaoko00006,temperature,24.64
1652821200000,2022-05-20T12:30:00+09:00,yaoko00006,temperature,24.86
1652821200000,2022-05-20T13:00:00+09:00,yaoko00006,temperature,25.08
1652821200000,2022-05-20T13:30:00+09:00,yaoko00006,temperature,24.97
1652821200000,2022-05-20T14:00:00+09:00,yaoko00006,temperature,24.87
1652821200000,2022-05-20T14:30:00+09:00,yaoko00006,temperature,24.34
1652821200000,2022-05-20T15:00:00+09:00,yaoko00006,temperature,23.82
1652821200000,2022-05-20T15:30:00+09:00,yaoko00006,temperature,22.79
1652821200000,2022-05-20T16:00:00+09:00,yaoko00006,temperature,21.75
1652821200000,2022-05-20T16:30:00+09:00,yaoko00006,temperature,20.9
1652821200000,2022-05-20T17:00:00+09:00,yaoko00006,temperature,20.05
1652821200000,2022-05-20T17:30:00+09:00,yaoko00006,temperature,19.58
1652821200000,2022-05-20T18:00:00+09:00,yaoko00006,temperature,19.12
1652821200000,2022-05-20T18:30:00+09:00,yaoko00006,temperature,18.88
1652821200000,2022-05-20T19:00:00+09:00,yaoko00006,temperature,18.63
1652821200000,2022-05-20T19:30:00+09:00,yaoko00006,temperature,18.45
1652821200000,2022-05-20T20:00:00+09:00,yaoko00006,temperature,18.27
1652821200000,2022-05-20T20:30:00+09:00,yaoko00006,temperature,18.07
1652821200000,2022-05-20T21:00:00+09:00,yaoko00006,temperature,17.87
1652821200000,2022-05-20T21:30:00+09:00,yaoko00006,temperature,17.68
1652821200000,2022-05-20T22:00:00+09:00,yaoko00006,temperature,17.49
1652821200000,2022-05-20T22:30:00+09:00,yaoko00006,temperature,17.37
1652821200000,2022-05-20T23:00:00+09:00,yaoko00006,temperature,17.25
1652821200000,2022-05-20T23:30:00+09:00,yaoko00006,temperature,17.1
1652907600000,2022-05-21T00:00:00+09:00,yaoko00006,temperature,17.44
1652907600000,2022-05-21T00:30:00+09:00,yaoko00006,temperature,17.4
1652907600000,2022-05-21T01:00:00+09:00,yaoko00006,temperature,17.35
1652907600000,2022-05-21T01:30:00+09:00,yaoko00006,temperature,17.3
1652907600000,2022-05-21T02:00:00+09:00,yaoko00006,temperature,17.24
1652907600000,2022-05-21T02:30:00+09:00,yaoko00006,temperature,17.18
1652907600000,2022-05-21T03:00:00+09:00,yaoko00006,temperature,17.11
1652907600000,2022-05-21T03:30:00+09:00,yaoko00006,temperature,17.03
1652907600000,2022-05-21T04:00:00+09:00,yaoko00006,temperature,16.94
1652907600000,2022-05-21T04:30:00+09:00,yaoko00006,temperature,16.85
1652907600000,2022-05-21T05:00:00+09:00,yaoko00006,temperature,16.76
1652907600000,2022-05-21T05:30:00+09:00,yaoko00006,temperature,17.11
1652907600000,2022-05-21T06:00:00+09:00,yaoko00006,temperature,17.46
1652907600000,2022-05-21T06:30:00+09:00,yaoko00006,temperature,18.1
1652907600000,2022-05-21T07:00:00+09:00,yaoko00006,temperature,18.73
1652907600000,2022-05-21T07:30:00+09:00,yaoko00006,temperature,19.47
1652907600000,2022-05-21T08:00:00+09:00,yaoko00006,temperature,20.21
1652907600000,2022-05-21T08:30:00+09:00,yaoko00006,temperature,20.75
1652907600000,2022-05-21T09:00:00+09:00,yaoko00006,temperature,21.28
1652907600000,2022-05-21T09:30:00+09:00,yaoko00006,temperature,21.66
1652907600000,2022-05-21T10:00:00+09:00,yaoko00006,temperature,22.04
1652907600000,2022-05-21T10:30:00+09:00,yaoko00006,temperature,22.19
1652907600000,2022-05-21T11:00:00+09:00,yaoko00006,temperature,22.34
1652907600000,2022-05-21T11:30:00+09:00,yaoko00006,temperature,22.42
1652907600000,2022-05-21T12:00:00+09:00,yaoko00006,temperature,22.5
1652907600000,2022-05-21T12:30:00+09:00,yaoko00006,temperature,22.61
1652907600000,2022-05-21T13:00:00+09:00,yaoko00006,temperature,22.72
1652907600000,2022-05-21T13:30:00+09:00,yaoko00006,temperature,22.76
1652907600000,2022-05-21T14:00:00+09:00,yaoko00006,temperature,22.8
1652907600000,2022-05-21T14:30:00+09:00,yaoko00006,temperature,22.71
1652907600000,2022-05-21T15:00:00+09:00,yaoko00006,temperature,22.62
1652907600000,2022-05-21T15:30:00+09:00,yaoko00006,temperature,22.49
1652907600000,2022-05-21T16:00:00+09:00,yaoko00006,temperature,22.37
1652907600000,2022-05-21T16:30:00+09:00,yaoko00006,temperature,22.05
1652907600000,2022-05-21T17:00:00+09:00,yaoko00006,temperature,21.73
1652907600000,2022-05-21T17:30:00+09:00,yaoko00006,temperature,21.35
1652907600000,2022-05-21T18:00:00+09:00,yaoko00006,temperature,20.98
1652907600000,2022-05-21T18:30:00+09:00,yaoko00006,temperature,20.42
1652907600000,2022-05-21T19:00:00+09:00,yaoko00006,temperature,19.85
1652907600000,2022-05-21T19:30:00+09:00,yaoko00006,temperature,19.45
1652907600000,2022-05-21T20:00:00+09:00,yaoko00006,temperature,19.04
1652907600000,2022-05-21T20:30:00+09:00,yaoko00006,temperature,18.69
1652907600000,2022-05-21T21:00:00+09:00,yaoko00006,temperature,18.33
1652907600000,2022-05-21T21:30:00+09:00,yaoko00006,temperature,18.08
1652907600000,2022-05-21T22:00:00+09:00,yaoko00006,temperature,17.83
1652907600000,2022-05-21T22:30:00+09:00,yaoko00006,temperature,17.54
1652907600000,2022-05-21T23:00:00+09:00,yaoko00006,temperature,17.26
1652907600000,2022-05-21T23:30:00+09:00,yaoko00006,temperature,16.92
1653080400000,2022-05-23T00:00:00+09:00,yaoko00006,temperature,16.86
1653080400000,2022-05-23T00:30:00+09:00,yaoko00006,temperature,16.64
1653080400000,2022-05-23T01:00:00+09:00,yaoko00006,temperature,16.41
1653080400000,2022-05-23T01:30:00+09:00,yaoko00006,temperature,16.23
1653080400000,2022-05-23T02:00:00+09:00,yaoko00006,temperature,16.05
1653080400000,2022-05-23T02:30:00+09:00,yaoko00006,temperature,15.94
1653080400000,2022-05-23T03:00:00+09:00,yaoko00006,temperature,15.83
1653080400000,2022-05-23T03:30:00+09:00,yaoko00006,temperature,15.67
1653080400000,2022-05-23T04:00:00+09:00,yaoko00006,temperature,15.52
1653080400000,2022-05-23T04:30:00+09:00,yaoko00006,temperature,15.41
1653080400000,2022-05-23T05:00:00+09:00,yaoko00006,temperature,15.3
1653080400000,2022-05-23T05:30:00+09:00,yaoko00006,temperature,15.51
1653080400000,2022-05-23T06:00:00+09:00,yaoko00006,temperature,15.71
1653080400000,2022-05-23T06:30:00+09:00,yaoko00006,temperature,16.15
1653080400000,2022-05-23T07:00:00+09:00,yaoko00006,temperature,16.59
1653080400000,2022-05-23T07:30:00+09:00,yaoko00006,temperature,17.28
1653080400000,2022-05-23T08:00:00+09:00,yaoko00006,temperature,17.97
1653080400000,2022-05-23T08:30:00+09:00,yaoko00006,temperature,18.82
1653080400000,2022-05-23T09:00:00+09:00,yaoko00006,temperature,19.66
1653080400000,2022-05-23T09:30:00+09:00,yaoko00006,temperature,20.49
1653080400000,2022-05-23T10:00:00+09:00,yaoko00006,temperature,21.32
1653080400000,2022-05-23T10:30:00+09:00,yaoko00006,temperature,22.16
1653080400000,2022-05-23T11:00:00+09:00,yaoko00006,temperature,23
1653080400000,2022-05-23T11:30:00+09:00,yaoko00006,temperature,23.66
1653080400000,2022-05-23T12:00:00+09:00,yaoko00006,temperature,24.33
1653080400000,2022-05-23T12:30:00+09:00,yaoko00006,temperature,24.88
1653080400000,2022-05-23T13:00:00+09:00,yaoko00006,temperature,25.42
1653080400000,2022-05-23T13:30:00+09:00,yaoko00006,temperature,25.61
1653080400000,2022-05-23T14:00:00+09:00,yaoko00006,temperature,25.8
1653080400000,2022-05-23T14:30:00+09:00,yaoko00006,temperature,25.74
1653080400000,2022-05-23T15:00:00+09:00,yaoko00006,temperature,25.68
1653080400000,2022-05-23T15:30:00+09:00,yaoko00006,temperature,25.48
1653080400000,2022-05-23T16:00:00+09:00,yaoko00006,temperature,25.27
1653080400000,2022-05-23T16:30:00+09:00,yaoko00006,temperature,24.86
1653080400000,2022-05-23T17:00:00+09:00,yaoko00006,temperature,24.45
1653080400000,2022-05-23T17:30:00+09:00,yaoko00006,temperature,23.39
1653080400000,2022-05-23T18:00:00+09:00,yaoko00006,temperature,22.34
1653080400000,2022-05-23T18:30:00+09:00,yaoko00006,temperature,20.89
1653080400000,2022-05-23T19:00:00+09:00,yaoko00006,temperature,19.45
1653080400000,2022-05-23T19:30:00+09:00,yaoko00006,temperature,18.84
1653080400000,2022-05-23T20:00:00+09:00,yaoko00006,temperature,18.22
1653080400000,2022-05-23T20:30:00+09:00,yaoko00006,temperature,17.8
1653080400000,2022-05-23T21:00:00+09:00,yaoko00006,temperature,17.38
1653080400000,2022-05-23T21:30:00+09:00,yaoko00006,temperature,17.14
1653080400000,2022-05-23T22:00:00+09:00,yaoko00006,temperature,16.91
1653080400000,2022-05-23T22:30:00+09:00,yaoko00006,temperature,16.74
1653080400000,2022-05-23T23:00:00+09:00,yaoko00006,temperature,16.56
1653080400000,2022-05-23T23:30:00+09:00,yaoko00006,temperature,16.46
1653166800000,2022-05-24T00:00:00+09:00,yaoko00006,temperature,15.99
1653166800000,2022-05-24T00:30:00+09:00,yaoko00006,temperature,15.86
1653166800000,2022-05-24T01:00:00+09:00,yaoko00006,temperature,15.72
1653166800000,2022-05-24T01:30:00+09:00,yaoko00006,temperature,15.58
1653166800000,2022-05-24T02:00:00+09:00,yaoko00006,temperature,15.43
1653166800000,2022-05-24T02:30:00+09:00,yaoko00006,temperature,15.28
1653166800000,2022-05-24T03:00:00+09:00,yaoko00006,temperature,15.12
1653166800000,2022-05-24T03:30:00+09:00,yaoko00006,temperature,14.99
1653166800000,2022-05-24T04:00:00+09:00,yaoko00006,temperature,14.87
1653166800000,2022-05-24T04:30:00+09:00,yaoko00006,temperature,14.79
1653166800000,2022-05-24T05:00:00+09:00,yaoko00006,temperature,14.72
1653166800000,2022-05-24T05:30:00+09:00,yaoko00006,temperature,14.89
1653166800000,2022-05-24T06:00:00+09:00,yaoko00006,temperature,15.07
1653166800000,2022-05-24T06:30:00+09:00,yaoko00006,temperature,15.46
1653166800000,2022-05-24T07:00:00+09:00,yaoko00006,temperature,15.84
1653166800000,2022-05-24T07:30:00+09:00,yaoko00006,temperature,16.39
1653166800000,2022-05-24T08:00:00+09:00,yaoko00006,temperature,16.93
1653166800000,2022-05-24T08:30:00+09:00,yaoko00006,temperature,17.55
1653166800000,2022-05-24T09:00:00+09:00,yaoko00006,temperature,18.17
1653166800000,2022-05-24T09:30:00+09:00,yaoko00006,temperature,18.71
1653166800000,2022-05-24T10:00:00+09:00,yaoko00006,temperature,19.25
1653166800000,2022-05-24T10:30:00+09:00,yaoko00006,temperature,19.7
1653166800000,2022-05-24T11:00:00+09:00,yaoko00006,temperature,20.15
1653166800000,2022-05-24T11:30:00+09:00,yaoko00006,temperature,20.65
1653166800000,2022-05-24T12:00:00+09:00,yaoko00006,temperature,21.15
1653166800000,2022-05-24T12:30:00+09:00,yaoko00006,temperature,21.52
1653166800000,2022-05-24T13:00:00+09:00,yaoko00006,temperature,21.88
1653166800000,2022-05-24T13:30:00+09:00,yaoko00006,temperature,22.09
1653166800000,2022-05-24T14:00:00+09:00,yaoko00006,temperature,22.3
1653166800000,2022-05-24T14:30:00+09:00,yaoko00006,temperature,22.33
1653166800000,2022-05-24T15:00:00+09:00,yaoko00006,temperature,22.35
1653166800000,2022-05-24T15:30:00+09:00,yaoko00006,temperature,22.21
1653166800000,2022-05-24T16:00:00+09:00,yaoko00006,temperature,22.06
1653166800000,2022-05-24T16:30:00+09:00,yaoko00006,temperature,21.76
1653166800000,2022-05-24T17:00:00+09:00,yaoko00006,temperature,21.46
1653166800000,2022-05-24T17:30:00+09:00,yaoko00006,temperature,20.96
1653166800000,2022-05-24T18:00:00+09:00,yaoko00006,temperature,20.46
1653166800000,2022-05-24T18:30:00+09:00,yaoko00006,temperature,19.92
1653166800000,2022-05-24T19:00:00+09:00,yaoko00006,temperature,19.38
1653166800000,2022-05-24T19:30:00+09:00,yaoko00006,temperature,19.02
1653166800000,2022-05-24T20:00:00+09:00,yaoko00006,temperature,18.67
1653166800000,2022-05-24T20:30:00+09:00,yaoko00006,temperature,18.37
1653166800000,2022-05-24T21:00:00+09:00,yaoko00006,temperature,18.07
1653166800000,2022-05-24T21:30:00+09:00,yaoko00006,temperature,17.78
1653166800000,2022-05-24T22:00:00+09:00,yaoko00006,temperature,17.48
1653166800000,2022-05-24T22:30:00+09:00,yaoko00006,temperature,17.21
1653166800000,2022-05-24T23:00:00+09:00,yaoko00006,temperature,16.94
1653166800000,2022-05-24T23:30:00+09:00,yaoko00006,temperature,16.77
1653253200000,2022-05-25T00:00:00+09:00,yaoko00006,temperature,16.96
1653253200000,2022-05-25T00:30:00+09:00,yaoko00006,temperature,17
1653253200000,2022-05-25T01:00:00+09:00,yaoko00006,temperature,17.04
1653253200000,2022-05-25T01:30:00+09:00,yaoko00006,temperature,17.06
1653253200000,2022-05-25T02:00:00+09:00,yaoko00006,temperature,17.09
1653253200000,2022-05-25T02:30:00+09:00,yaoko00006,temperature,17.01
1653253200000,2022-05-25T03:00:00+09:00,yaoko00006,temperature,16.94
1653253200000,2022-05-25T03:30:00+09:00,yaoko00006,temperature,16.87
1653253200000,2022-05-25T04:00:00+09:00,yaoko00006,temperature,16.8
1653253200000,2022-05-25T04:30:00+09:00,yaoko00006,temperature,16.76
1653253200000,2022-05-25T05:00:00+09:00,yaoko00006,temperature,16.72
1653253200000,2022-05-25T05:30:00+09:00,yaoko00006,temperature,17.07
1653253200000,2022-05-25T06:00:00+09:00,yaoko00006,temperature,17.42
1653253200000,2022-05-25T06:30:00+09:00,yaoko00006,temperature,17.88
1653253200000,2022-05-25T07:00:00+09:00,yaoko00006,temperature,18.35
1653253200000,2022-05-25T07:30:00+09:00,yaoko00006,temperature,18.82
1653253200000,2022-05-25T08:00:00+09:00,yaoko00006,temperature,19.3
1653253200000,2022-05-25T08:30:00+09:00,yaoko00006,temperature,19.79
1653253200000,2022-05-25T09:00:00+09:00,yaoko00006,temperature,20.27
1653253200000,2022-05-25T09:30:00+09:00,yaoko00006,temperature,20.69
1653253200000,2022-05-25T10:00:00+09:00,yaoko00006,temperature,21.11
1653253200000,2022-05-25T10:30:00+09:00,yaoko00006,temperature,21.47
1653253200000,2022-05-25T11:00:00+09:00,yaoko00006,temperature,21.82
1653253200000,2022-05-25T11:30:00+09:00,yaoko00006,temperature,22.14
1653253200000,2022-05-25T12:00:00+09:00,yaoko00006,temperature,22.46
1653253200000,2022-05-25T12:30:00+09:00,yaoko00006,temperature,22.72
1653253200000,2022-05-25T13:00:00+09:00,yaoko00006,temperature,22.97
1653253200000,2022-05-25T13:30:00+09:00,yaoko00006,temperature,23.14
1653253200000,2022-05-25T14:00:00+09:00,yaoko00006,temperature,23.31
1653253200000,2022-05-25T14:30:00+09:00,yaoko00006,temperature,23.31
1653253200000,2022-05-25T15:00:00+09:00,yaoko00006,temperature,23.32
1653253200000,2022-05-25T15:30:00+09:00,yaoko00006,temperature,23.2
1653253200000,2022-05-25T16:00:00+09:00,yaoko00006,temperature,23.08
1653253200000,2022-05-25T16:30:00+09:00,yaoko00006,temperature,22.76
1653253200000,2022-05-25T17:00:00+09:00,yaoko00006,temperature,22.44
1653253200000,2022-05-25T17:30:00+09:00,yaoko00006,temperature,21.91
1653253200000,2022-05-25T18:00:00+09:00,yaoko00006,temperature,21.39
1653253200000,2022-05-25T18:30:00+09:00,yaoko00006,temperature,20.8
1653253200000,2022-05-25T19:00:00+09:00,yaoko00006,temperature,20.22
1653253200000,2022-05-25T19:30:00+09:00,yaoko00006,temperature,19.78
1653253200000,2022-05-25T20:00:00+09:00,yaoko00006,temperature,19.34
1653253200000,2022-05-25T20:30:00+09:00,yaoko00006,temperature,18.86
1653253200000,2022-05-25T21:00:00+09:00,yaoko00006,temperature,18.39
1653253200000,2022-05-25T21:30:00+09:00,yaoko00006,temperature,17.97
1653253200000,2022-05-25T22:00:00+09:00,yaoko00006,temperature,17.55
1653253200000,2022-05-25T22:30:00+09:00,yaoko00006,temperature,17.07
1653253200000,2022-05-25T23:00:00+09:00,yaoko00006,temperature,16.6
1653253200000,2022-05-25T23:30:00+09:00,yaoko00006,temperature,16.04
1653339600000,2022-05-26T00:00:00+09:00,yaoko00006,temperature,14.55
1653339600000,2022-05-26T00:30:00+09:00,yaoko00006,temperature,14.2
1653339600000,2022-05-26T01:00:00+09:00,yaoko00006,temperature,13.85
1653339600000,2022-05-26T01:30:00+09:00,yaoko00006,temperature,13.48
1653339600000,2022-05-26T02:00:00+09:00,yaoko00006,temperature,13.1
1653339600000,2022-05-26T02:30:00+09:00,yaoko00006,temperature,12.88
1653339600000,2022-05-26T03:00:00+09:00,yaoko00006,temperature,12.66
1653339600000,2022-05-26T03:30:00+09:00,yaoko00006,temperature,12.49
1653339600000,2022-05-26T04:00:00+09:00,yaoko00006,temperature,12.32
1653339600000,2022-05-26T04:30:00+09:00,yaoko00006,temperature,12.26
1653339600000,2022-05-26T05:00:00+09:00,yaoko00006,temperature,12.19
1653339600000,2022-05-26T05:30:00+09:00,yaoko00006,temperature,12.97
1653339600000,2022-05-26T06:00:00+09:00,yaoko00006,temperature,13.74
1653339600000,2022-05-26T06:30:00+09:00,yaoko00006,temperature,14.87
1653339600000,2022-05-26T07:00:00+09:00,yaoko00006,temperature,15.99
1653339600000,2022-05-26T07:30:00+09:00,yaoko00006,temperature,16.91
1653339600000,2022-05-26T08:00:00+09:00,yaoko00006,temperature,17.82
1653339600000,2022-05-26T08:30:00+09:00,yaoko00006,temperature,18.84
1653339600000,2022-05-26T09:00:00+09:00,yaoko00006,temperature,19.86
1653339600000,2022-05-26T09:30:00+09:00,yaoko00006,temperature,20.63
1653339600000,2022-05-26T10:00:00+09:00,yaoko00006,temperature,21.4
1653339600000,2022-05-26T10:30:00+09:00,yaoko00006,temperature,21.94
1653339600000,2022-05-26T11:00:00+09:00,yaoko00006,temperature,22.49
1653339600000,2022-05-26T11:30:00+09:00,yaoko00006,temperature,22.9
1653339600000,2022-05-26T12:00:00+09:00,yaoko00006,temperature,23.32
1653339600000,2022-05-26T12:30:00+09:00,yaoko00006,temperature,23.52
1653339600000,2022-05-26T13:00:00+09:00,yaoko00006,temperature,23.73
1653339600000,2022-05-26T13:30:00+09:00,yaoko00006,temperature,23.75
1653339600000,2022-05-26T14:00:00+09:00,yaoko00006,temperature,23.77
1653339600000,2022-05-26T14:30:00+09:00,yaoko00006,temperature,23.68
1653339600000,2022-05-26T15:00:00+09:00,yaoko00006,temperature,23.59
1653339600000,2022-05-26T15:30:00+09:00,yaoko00006,temperature,23.27
1653339600000,2022-05-26T16:00:00+09:00,yaoko00006,temperature,22.95
1653339600000,2022-05-26T16:30:00+09:00,yaoko00006,temperature,22.52
1653339600000,2022-05-26T17:00:00+09:00,yaoko00006,temperature,22.09
1653339600000,2022-05-26T17:30:00+09:00,yaoko00006,temperature,21.6
1653339600000,2022-05-26T18:00:00+09:00,yaoko00006,temperature,21.11
1653339600000,2022-05-26T18:30:00+09:00,yaoko00006,temperature,20.7
1653339600000,2022-05-26T19:00:00+09:00,yaoko00006,temperature,20.3
1653339600000,2022-05-26T19:30:00+09:00,yaoko00006,temperature,20.06
1653339600000,2022-05-26T20:00:00+09:00,yaoko00006,temperature,19.82
1653339600000,2022-05-26T20:30:00+09:00,yaoko00006,temperature,19.63
1653339600000,2022-05-26T21:00:00+09:00,yaoko00006,temperature,19.45
1653339600000,2022-05-26T21:30:00+09:00,yaoko00006,temperature,19.31
